FC:C3:AF:BD:83:9A -> {x : -0.127, y : 0.795, z : 0.515}
FC:C3:AF:BD:83:9A -> {x : -0.119, y : 0.799, z : 0.516}
FC:C3:AF:BD:83:9A -> {x : -0.113, y : 0.807, z : 0.521}
FC:C3:AF:BD:83:9A -> {x : -0.107, y : 0.815, z : 0.521}
FC:C3:AF:BD:83:9A -> {x : -0.108, y : 0.824, z : 0.519}
FC:C3:AF:BD:83:9A -> {x : -0.113, y : 0.832, z : 0.512}
FC:C3:AF:BD:83:9A -> {x : -0.123, y : 0.839, z : 0.509}
FC:C3:AF:BD:83:9A -> {x : -0.132, y : 0.843, z : 0.511}
FC:C3:AF:BD:83:9A -> {x : -0.133, y : 0.840, z : 0.513}
FC:C3:AF:BD:83:9A -> {x : -0.134, y : 0.828, z : 0.516}
FC:C3:AF:BD:83:9A -> {x : -0.132, y : 0.815, z : 0.517}
FC:C3:AF:BD:83:9A -> {x : -0.129, y : 0.808, z : 0.518}
FC:C3:AF:BD:83:9A -> {x : -0.123, y : 0.816, z : 0.522}
FC:C3:AF:BD:83:9A -> {x : -0.118, y : 0.854, z : 0.506}
FC:C3:AF:BD:83:9A -> {x : -0.112, y : 0.882, z : 0.495}
FC:C3:AF:BD:83:9A -> {x : -0.092, y : 0.856, z : 0.509}
FC:C3:AF:BD:83:9A -> {x : -0.084, y : 0.796, z : 0.521}
FC:C3:AF:BD:83:9A -> {x : -0.102, y : 0.750, z : 0.524}
FC:C3:AF:BD:83:9A -> {x : -0.132, y : 0.744, z : 0.516}
FC:C3:AF:BD:83:9A -> {x : -0.161, y : 0.768, z : 0.505}
FC:C3:AF:BD:83:9A -> {x : -0.177, y : 0.802, z : 0.502}
FC:C3:AF:BD:83:9A -> {x : -0.179, y : 0.824, z : 0.502}
FC:C3:AF:BD:83:9A -> {x : -0.176, y : 0.828, z : 0.499}
FC:C3:AF:BD:83:9A -> {x : -0.165, y : 0.831, z : 0.497}
FC:C3:AF:BD:83:9A -> {x : -0.153, y : 0.826, z : 0.493}
FC:C3:AF:BD:83:9A -> {x : -0.142, y : 0.823, z : 0.489}
FC:C3:AF:BD:83:9A -> {x : -0.132, y : 0.818, z : 0.490}
FC:C3:AF:BD:83:9A -> {x : -0.127, y : 0.811, z : 0.494}
FC:C3:AF:BD:83:9A -> {x : -0.130, y : 0.804, z : 0.494}
FC:C3:AF:BD:83:9A -> {x : -0.139, y : 0.803, z : 0.492}
FC:C3:AF:BD:83:9A -> {x : -0.149, y : 0.807, z : 0.490}
FC:C3:AF:BD:83:9A -> {x : -0.164, y : 0.814, z : 0.491}
FC:C3:AF:BD:83:9A -> {x : -0.174, y : 0.819, z : 0.491}
FC:C3:AF:BD:83:9A -> {x : -0.183, y : 0.822, z : 0.494}
FC:C3:AF:BD:83:9A -> {x : -0.186, y : 0.823, z : 0.495}
FC:C3:AF:BD:83:9A -> {x : -0.188, y : 0.820, z : 0.498}
FC:C3:AF:BD:83:9A -> {x : -0.179, y : 0.819, z : 0.501}
FC:C3:AF:BD:83:9A -> {x : -0.169, y : 0.818, z : 0.506}
FC:C3:AF:BD:83:9A -> {x : -0.154, y : 0.818, z : 0.509}
FC:C3:AF:BD:83:9A -> {x : -0.143, y : 0.826, z : 0.510}
FC:C3:AF:BD:83:9A -> {x : -0.129, y : 0.836, z : 0.513}
FC:C3:AF:BD:83:9A -> {x : -0.116, y : 0.842, z : 0.513}
FC:C3:AF:BD:83:9A -> {x : -0.105, y : 0.848, z : 0.520}
FC:C3:AF:BD:83:9A -> {x : -0.104, y : 0.846, z : 0.519}
FC:C3:AF:BD:83:9A -> {x : -0.110, y : 0.834, z : 0.515}
FC:C3:AF:BD:83:9A -> {x : -0.113, y : 0.828, z : 0.517}
FC:C3:AF:BD:83:9A -> {x : -0.114, y : 0.821, z : 0.519}
FC:C3:AF:BD:83:9A -> {x : -0.105, y : 0.814, z : 0.521}
FC:C3:AF:BD:83:9A -> {x : -0.095, y : 0.816, z : 0.520}
FC:C3:AF:BD:83:9A -> {x : -0.085, y : 0.818, z : 0.516}
FC:C3:AF:BD:83:9A -> {x : -0.077, y : 0.824, z : 0.519}
FC:C3:AF:BD:83:9A -> {x : -0.078, y : 0.814, z : 0.520}
FC:C3:AF:BD:83:9A -> {x : -0.085, y : 0.808, z : 0.519}
FC:C3:AF:BD:83:9A -> {x : -0.097, y : 0.807, z : 0.521}
FC:C3:AF:BD:83:9A -> {x : -0.106, y : 0.808, z : 0.519}
FC:C3:AF:BD:83:9A -> {x : -0.105, y : 0.804, z : 0.509}
FC:C3:AF:BD:83:9A -> {x : -0.097, y : 0.802, z : 0.501}
FC:C3:AF:BD:83:9A -> {x : -0.092, y : 0.809, z : 0.498}
FC:C3:AF:BD:83:9A -> {x : -0.091, y : 0.817, z : 0.495}
FC:C3:AF:BD:83:9A -> {x : -0.099, y : 0.820, z : 0.492}
FC:C3:AF:BD:83:9A -> {x : -0.109, y : 0.817, z : 0.504}
FC:C3:AF:BD:83:9A -> {x : -0.118, y : 0.808, z : 0.516}
FC:C3:AF:BD:83:9A -> {x : -0.124, y : 0.806, z : 0.524}
FC:C3:AF:BD:83:9A -> {x : -0.125, y : 0.820, z : 0.529}
FC:C3:AF:BD:83:9A -> {x : -0.116, y : 0.828, z : 0.535}
FC:C3:AF:BD:83:9A -> {x : -0.096, y : 0.836, z : 0.539}
FC:C3:AF:BD:83:9A -> {x : -0.080, y : 0.845, z : 0.548}
FC:C3:AF:BD:83:9A -> {x : -0.074, y : 0.854, z : 0.560}
FC:C3:AF:BD:83:9A -> {x : -0.073, y : 0.862, z : 0.579}
FC:C3:AF:BD:83:9A -> {x : -0.069, y : 0.862, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : -0.072, y : 0.852, z : 0.625}
FC:C3:AF:BD:83:9A -> {x : -0.073, y : 0.840, z : 0.636}
FC:C3:AF:BD:83:9A -> {x : -0.057, y : 0.838, z : 0.645}
FC:C3:AF:BD:83:9A -> {x : -0.034, y : 0.834, z : 0.667}
FC:C3:AF:BD:83:9A -> {x : -0.000, y : 0.826, z : 0.696}
FC:C3:AF:BD:83:9A -> {x : 0.024, y : 0.828, z : 0.717}
FC:C3:AF:BD:83:9A -> {x : 0.040, y : 0.855, z : 0.735}
FC:C3:AF:BD:83:9A -> {x : 0.047, y : 0.896, z : 0.742}
FC:C3:AF:BD:83:9A -> {x : 0.043, y : 0.909, z : 0.738}
FC:C3:AF:BD:83:9A -> {x : 0.044, y : 0.885, z : 0.724}
FC:C3:AF:BD:83:9A -> {x : 0.054, y : 0.840, z : 0.713}
FC:C3:AF:BD:83:9A -> {x : 0.064, y : 0.794, z : 0.705}
FC:C3:AF:BD:83:9A -> {x : 0.077, y : 0.761, z : 0.701}
FC:C3:AF:BD:83:9A -> {x : 0.093, y : 0.747, z : 0.697}
FC:C3:AF:BD:83:9A -> {x : 0.113, y : 0.750, z : 0.683}
FC:C3:AF:BD:83:9A -> {x : 0.130, y : 0.768, z : 0.662}
FC:C3:AF:BD:83:9A -> {x : 0.139, y : 0.775, z : 0.648}
FC:C3:AF:BD:83:9A -> {x : 0.165, y : 0.750, z : 0.631}
FC:C3:AF:BD:83:9A -> {x : 0.188, y : 0.730, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : 0.200, y : 0.713, z : 0.600}
FC:C3:AF:BD:83:9A -> {x : 0.209, y : 0.700, z : 0.602}
FC:C3:AF:BD:83:9A -> {x : 0.200, y : 0.688, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : 0.192, y : 0.681, z : 0.591}
FC:C3:AF:BD:83:9A -> {x : 0.187, y : 0.666, z : 0.592}
FC:C3:AF:BD:83:9A -> {x : 0.186, y : 0.641, z : 0.588}
FC:C3:AF:BD:83:9A -> {x : 0.203, y : 0.622, z : 0.576}
FC:C3:AF:BD:83:9A -> {x : 0.228, y : 0.609, z : 0.567}
FC:C3:AF:BD:83:9A -> {x : 0.247, y : 0.597, z : 0.564}
FC:C3:AF:BD:83:9A -> {x : 0.264, y : 0.584, z : 0.565}
FC:C3:AF:BD:83:9A -> {x : 0.283, y : 0.578, z : 0.565}
FC:C3:AF:BD:83:9A -> {x : 0.293, y : 0.574, z : 0.570}
FC:C3:AF:BD:83:9A -> {x : 0.298, y : 0.570, z : 0.568}
FC:C3:AF:BD:83:9A -> {x : 0.308, y : 0.557, z : 0.569}
FC:C3:AF:BD:83:9A -> {x : 0.325, y : 0.551, z : 0.565}
FC:C3:AF:BD:83:9A -> {x : 0.344, y : 0.547, z : 0.558}
FC:C3:AF:BD:83:9A -> {x : 0.365, y : 0.542, z : 0.549}
FC:C3:AF:BD:83:9A -> {x : 0.375, y : 0.533, z : 0.558}
FC:C3:AF:BD:83:9A -> {x : 0.377, y : 0.514, z : 0.562}
FC:C3:AF:BD:83:9A -> {x : 0.366, y : 0.506, z : 0.565}
FC:C3:AF:BD:83:9A -> {x : 0.339, y : 0.518, z : 0.569}
FC:C3:AF:BD:83:9A -> {x : 0.316, y : 0.537, z : 0.570}
FC:C3:AF:BD:83:9A -> {x : 0.303, y : 0.550, z : 0.567}
FC:C3:AF:BD:83:9A -> {x : 0.298, y : 0.566, z : 0.573}
FC:C3:AF:BD:83:9A -> {x : 0.306, y : 0.580, z : 0.579}
FC:C3:AF:BD:83:9A -> {x : 0.335, y : 0.589, z : 0.598}
FC:C3:AF:BD:83:9A -> {x : 0.362, y : 0.598, z : 0.608}
FC:C3:AF:BD:83:9A -> {x : 0.389, y : 0.603, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : 0.407, y : 0.605, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : 0.412, y : 0.603, z : 0.611}
FC:C3:AF:BD:83:9A -> {x : 0.429, y : 0.591, z : 0.618}
FC:C3:AF:BD:83:9A -> {x : 0.449, y : 0.578, z : 0.628}
FC:C3:AF:BD:83:9A -> {x : 0.486, y : 0.572, z : 0.633}
FC:C3:AF:BD:83:9A -> {x : 0.525, y : 0.575, z : 0.629}
FC:C3:AF:BD:83:9A -> {x : 0.542, y : 0.583, z : 0.622}
FC:C3:AF:BD:83:9A -> {x : 0.547, y : 0.599, z : 0.619}
FC:C3:AF:BD:83:9A -> {x : 0.531, y : 0.621, z : 0.620}
FC:C3:AF:BD:83:9A -> {x : 0.506, y : 0.641, z : 0.632}
FC:C3:AF:BD:83:9A -> {x : 0.492, y : 0.658, z : 0.652}
FC:C3:AF:BD:83:9A -> {x : 0.491, y : 0.680, z : 0.675}
FC:C3:AF:BD:83:9A -> {x : 0.500, y : 0.703, z : 0.695}
FC:C3:AF:BD:83:9A -> {x : 0.500, y : 0.719, z : 0.702}
FC:C3:AF:BD:83:9A -> {x : 0.485, y : 0.727, z : 0.710}
FC:C3:AF:BD:83:9A -> {x : 0.470, y : 0.714, z : 0.741}
FC:C3:AF:BD:83:9A -> {x : 0.474, y : 0.695, z : 0.786}
FC:C3:AF:BD:83:9A -> {x : 0.500, y : 0.697, z : 0.818}
FC:C3:AF:BD:83:9A -> {x : 0.520, y : 0.713, z : 0.849}
FC:C3:AF:BD:83:9A -> {x : 0.524, y : 0.730, z : 0.871}
FC:C3:AF:BD:83:9A -> {x : 0.521, y : 0.747, z : 0.879}
FC:C3:AF:BD:83:9A -> {x : 0.508, y : 0.775, z : 0.872}
FC:C3:AF:BD:83:9A -> {x : 0.502, y : 0.800, z : 0.866}
FC:C3:AF:BD:83:9A -> {x : 0.531, y : 0.813, z : 0.865}
FC:C3:AF:BD:83:9A -> {x : 0.574, y : 0.816, z : 0.835}
FC:C3:AF:BD:83:9A -> {x : 0.624, y : 0.789, z : 0.785}
FC:C3:AF:BD:83:9A -> {x : 0.649, y : 0.740, z : 0.753}
FC:C3:AF:BD:83:9A -> {x : 0.606, y : 0.667, z : 0.765}
FC:C3:AF:BD:83:9A -> {x : 0.528, y : 0.587, z : 0.385}
FC:C3:AF:BD:83:9A -> {x : 0.144, y : 0.524, z : 0.341}
FC:C3:AF:BD:83:9A -> {x : -0.224, y : 0.366, z : 0.508}
FC:C3:AF:BD:83:9A -> {x : -0.426, y : 0.043, z : 0.415}
FC:C3:AF:BD:83:9A -> {x : -0.777, y : 0.015, z : 0.171}
FC:C3:AF:BD:83:9A -> {x : -1.127, y : 0.341, z : 0.156}
FC:C3:AF:BD:83:9A -> {x : -1.098, y : 0.759, z : 0.607}
FC:C3:AF:BD:83:9A -> {x : -0.794, y : 1.041, z : 0.854}
FC:C3:AF:BD:83:9A -> {x : -0.542, y : 1.251, z : 0.835}
FC:C3:AF:BD:83:9A -> {x : -0.250, y : 1.279, z : 0.734}
FC:C3:AF:BD:83:9A -> {x : 0.084, y : 0.992, z : 0.667}
FC:C3:AF:BD:83:9A -> {x : 0.361, y : 0.703, z : 0.711}
FC:C3:AF:BD:83:9A -> {x : 0.610, y : 0.608, z : 0.864}
FC:C3:AF:BD:83:9A -> {x : 0.805, y : 0.618, z : 1.008}
FC:C3:AF:BD:83:9A -> {x : 0.898, y : 0.681, z : 1.053}
FC:C3:AF:BD:83:9A -> {x : 0.786, y : 0.731, z : 1.015}
FC:C3:AF:BD:83:9A -> {x : 0.549, y : 0.700, z : 0.924}
FC:C3:AF:BD:83:9A -> {x : 0.349, y : 0.650, z : 0.849}
FC:C3:AF:BD:83:9A -> {x : 0.227, y : 0.630, z : 0.829}
FC:C3:AF:BD:83:9A -> {x : 0.146, y : 0.618, z : 0.846}
FC:C3:AF:BD:83:9A -> {x : 0.088, y : 0.614, z : 0.871}
FC:C3:AF:BD:83:9A -> {x : 0.066, y : 0.619, z : 0.908}
FC:C3:AF:BD:83:9A -> {x : 0.053, y : 0.614, z : 0.918}
FC:C3:AF:BD:83:9A -> {x : 0.011, y : 0.593, z : 0.879}
FC:C3:AF:BD:83:9A -> {x : -0.045, y : 0.564, z : 0.801}
FC:C3:AF:BD:83:9A -> {x : -0.104, y : 0.555, z : 0.724}
FC:C3:AF:BD:83:9A -> {x : -0.176, y : 0.551, z : 0.678}
FC:C3:AF:BD:83:9A -> {x : -0.224, y : 0.541, z : 0.650}
FC:C3:AF:BD:83:9A -> {x : -0.271, y : 0.520, z : 0.633}
FC:C3:AF:BD:83:9A -> {x : -0.300, y : 0.494, z : 0.613}
FC:C3:AF:BD:83:9A -> {x : -0.298, y : 0.480, z : 0.588}
FC:C3:AF:BD:83:9A -> {x : -0.273, y : 0.462, z : 0.557}
FC:C3:AF:BD:83:9A -> {x : -0.224, y : 0.454, z : 0.532}
FC:C3:AF:BD:83:9A -> {x : -0.156, y : 0.467, z : 0.526}
FC:C3:AF:BD:83:9A -> {x : -0.076, y : 0.496, z : 0.549}
FC:C3:AF:BD:83:9A -> {x : -0.008, y : 0.517, z : 0.587}
FC:C3:AF:BD:83:9A -> {x : 0.055, y : 0.499, z : 0.627}
FC:C3:AF:BD:83:9A -> {x : 0.117, y : 0.453, z : 0.660}
FC:C3:AF:BD:83:9A -> {x : 0.171, y : 0.418, z : 0.651}
FC:C3:AF:BD:83:9A -> {x : 0.250, y : 0.399, z : 0.599}
FC:C3:AF:BD:83:9A -> {x : 0.323, y : 0.405, z : 0.546}
FC:C3:AF:BD:83:9A -> {x : 0.388, y : 0.423, z : 0.506}
FC:C3:AF:BD:83:9A -> {x : 0.429, y : 0.420, z : 0.490}
FC:C3:AF:BD:83:9A -> {x : 0.417, y : 0.418, z : 0.498}
FC:C3:AF:BD:83:9A -> {x : 0.351, y : 0.419, z : 0.513}
FC:C3:AF:BD:83:9A -> {x : 0.275, y : 0.440, z : 0.537}
FC:C3:AF:BD:83:9A -> {x : 0.231, y : 0.482, z : 0.562}
FC:C3:AF:BD:83:9A -> {x : 0.200, y : 0.511, z : 0.596}
FC:C3:AF:BD:83:9A -> {x : 0.181, y : 0.517, z : 0.625}
FC:C3:AF:BD:83:9A -> {x : 0.180, y : 0.521, z : 0.640}
FC:C3:AF:BD:83:9A -> {x : 0.215, y : 0.509, z : 0.673}
FC:C3:AF:BD:83:9A -> {x : 0.231, y : 0.532, z : 0.706}
FC:C3:AF:BD:83:9A -> {x : 0.262, y : 0.580, z : 0.750}
FC:C3:AF:BD:83:9A -> {x : 0.341, y : 0.596, z : 0.812}
FC:C3:AF:BD:83:9A -> {x : 0.417, y : 0.626, z : 0.833}
FC:C3:AF:BD:83:9A -> {x : 0.505, y : 0.675, z : 0.857}
FC:C3:AF:BD:83:9A -> {x : 0.629, y : 0.702, z : 0.899}
FC:C3:AF:BD:83:9A -> {x : 0.753, y : 0.720, z : 0.929}
FC:C3:AF:BD:83:9A -> {x : 0.871, y : 0.716, z : 0.965}
FC:C3:AF:BD:83:9A -> {x : 0.939, y : 0.688, z : 1.013}
FC:C3:AF:BD:83:9A -> {x : 0.956, y : 0.660, z : 1.049}
FC:C3:AF:BD:83:9A -> {x : 0.911, y : 0.641, z : 1.052}
FC:C3:AF:BD:83:9A -> {x : 0.829, y : 0.632, z : 1.031}
FC:C3:AF:BD:83:9A -> {x : 0.735, y : 0.633, z : 1.007}
FC:C3:AF:BD:83:9A -> {x : 0.649, y : 0.646, z : 0.987}
FC:C3:AF:BD:83:9A -> {x : 0.581, y : 0.669, z : 0.973}
FC:C3:AF:BD:83:9A -> {x : 0.522, y : 0.697, z : 0.961}
FC:C3:AF:BD:83:9A -> {x : 0.465, y : 0.716, z : 0.951}
FC:C3:AF:BD:83:9A -> {x : 0.418, y : 0.717, z : 0.933}
FC:C3:AF:BD:83:9A -> {x : 0.383, y : 0.696, z : 0.902}
FC:C3:AF:BD:83:9A -> {x : 0.357, y : 0.667, z : 0.871}
FC:C3:AF:BD:83:9A -> {x : 0.343, y : 0.641, z : 0.844}
FC:C3:AF:BD:83:9A -> {x : 0.326, y : 0.619, z : 0.814}
FC:C3:AF:BD:83:9A -> {x : 0.319, y : 0.601, z : 0.780}
FC:C3:AF:BD:83:9A -> {x : 0.325, y : 0.583, z : 0.750}
FC:C3:AF:BD:83:9A -> {x : 0.332, y : 0.566, z : 0.728}
FC:C3:AF:BD:83:9A -> {x : 0.332, y : 0.543, z : 0.704}
FC:C3:AF:BD:83:9A -> {x : 0.331, y : 0.518, z : 0.678}
FC:C3:AF:BD:83:9A -> {x : 0.314, y : 0.507, z : 0.661}
FC:C3:AF:BD:83:9A -> {x : 0.309, y : 0.485, z : 0.661}
FC:C3:AF:BD:83:9A -> {x : 0.284, y : 0.479, z : 0.654}
FC:C3:AF:BD:83:9A -> {x : 0.281, y : 0.461, z : 0.654}
FC:C3:AF:BD:83:9A -> {x : 0.271, y : 0.454, z : 0.654}
FC:C3:AF:BD:83:9A -> {x : 0.256, y : 0.458, z : 0.661}
FC:C3:AF:BD:83:9A -> {x : 0.242, y : 0.453, z : 0.652}
FC:C3:AF:BD:83:9A -> {x : 0.226, y : 0.444, z : 0.654}
FC:C3:AF:BD:83:9A -> {x : 0.207, y : 0.435, z : 0.655}
FC:C3:AF:BD:83:9A -> {x : 0.186, y : 0.424, z : 0.653}
FC:C3:AF:BD:83:9A -> {x : 0.154, y : 0.424, z : 0.652}
FC:C3:AF:BD:83:9A -> {x : 0.139, y : 0.426, z : 0.643}
FC:C3:AF:BD:83:9A -> {x : 0.109, y : 0.448, z : 0.627}
FC:C3:AF:BD:83:9A -> {x : 0.116, y : 0.446, z : 0.625}
FC:C3:AF:BD:83:9A -> {x : 0.129, y : 0.447, z : 0.644}
FC:C3:AF:BD:83:9A -> {x : 0.119, y : 0.453, z : 0.670}
FC:C3:AF:BD:83:9A -> {x : 0.063, y : 0.483, z : 0.723}
FC:C3:AF:BD:83:9A -> {x : 0.044, y : 0.506, z : 0.753}
FC:C3:AF:BD:83:9A -> {x : 0.021, y : 0.527, z : 0.773}
FC:C3:AF:BD:83:9A -> {x : 0.005, y : 0.559, z : 0.782}
FC:C3:AF:BD:83:9A -> {x : 0.026, y : 0.557, z : 0.777}
FC:C3:AF:BD:83:9A -> {x : 0.060, y : 0.551, z : 0.781}
FC:C3:AF:BD:83:9A -> {x : 0.102, y : 0.544, z : 0.786}
FC:C3:AF:BD:83:9A -> {x : 0.142, y : 0.543, z : 0.786}
FC:C3:AF:BD:83:9A -> {x : 0.168, y : 0.560, z : 0.778}
FC:C3:AF:BD:83:9A -> {x : 0.178, y : 0.602, z : 0.775}
FC:C3:AF:BD:83:9A -> {x : 0.167, y : 0.631, z : 0.778}
FC:C3:AF:BD:83:9A -> {x : 0.153, y : 0.622, z : 0.768}
FC:C3:AF:BD:83:9A -> {x : 0.138, y : 0.608, z : 0.761}
FC:C3:AF:BD:83:9A -> {x : 0.125, y : 0.598, z : 0.757}
FC:C3:AF:BD:83:9A -> {x : 0.108, y : 0.595, z : 0.750}
FC:C3:AF:BD:83:9A -> {x : 0.098, y : 0.609, z : 0.748}
FC:C3:AF:BD:83:9A -> {x : 0.087, y : 0.640, z : 0.749}
FC:C3:AF:BD:83:9A -> {x : 0.066, y : 0.676, z : 0.750}
FC:C3:AF:BD:83:9A -> {x : 0.032, y : 0.706, z : 0.759}
FC:C3:AF:BD:83:9A -> {x : -0.000, y : 0.725, z : 0.761}
FC:C3:AF:BD:83:9A -> {x : -0.019, y : 0.740, z : 0.760}
FC:C3:AF:BD:83:9A -> {x : -0.020, y : 0.739, z : 0.763}
FC:C3:AF:BD:83:9A -> {x : 0.008, y : 0.725, z : 0.756}
FC:C3:AF:BD:83:9A -> {x : 0.066, y : 0.699, z : 0.738}
FC:C3:AF:BD:83:9A -> {x : 0.132, y : 0.675, z : 0.739}
FC:C3:AF:BD:83:9A -> {x : 0.183, y : 0.663, z : 0.750}
FC:C3:AF:BD:83:9A -> {x : 0.194, y : 0.660, z : 0.762}
FC:C3:AF:BD:83:9A -> {x : 0.156, y : 0.676, z : 0.782}
FC:C3:AF:BD:83:9A -> {x : 0.090, y : 0.713, z : 0.806}
FC:C3:AF:BD:83:9A -> {x : 0.025, y : 0.752, z : 0.827}
FC:C3:AF:BD:83:9A -> {x : -0.011, y : 0.798, z : 0.847}
FC:C3:AF:BD:83:9A -> {x : -0.024, y : 0.853, z : 0.852}
FC:C3:AF:BD:83:9A -> {x : -0.033, y : 0.895, z : 0.843}
FC:C3:AF:BD:83:9A -> {x : -0.044, y : 0.909, z : 0.819}
FC:C3:AF:BD:83:9A -> {x : -0.051, y : 0.878, z : 0.775}
FC:C3:AF:BD:83:9A -> {x : -0.041, y : 0.812, z : 0.734}
FC:C3:AF:BD:83:9A -> {x : -0.019, y : 0.740, z : 0.694}
FC:C3:AF:BD:83:9A -> {x : 0.014, y : 0.688, z : 0.658}
FC:C3:AF:BD:83:9A -> {x : 0.057, y : 0.650, z : 0.626}
FC:C3:AF:BD:83:9A -> {x : 0.086, y : 0.619, z : 0.604}
FC:C3:AF:BD:83:9A -> {x : 0.106, y : 0.595, z : 0.595}
FC:C3:AF:BD:83:9A -> {x : 0.117, y : 0.582, z : 0.584}
FC:C3:AF:BD:83:9A -> {x : 0.113, y : 0.580, z : 0.585}
FC:C3:AF:BD:83:9A -> {x : 0.086, y : 0.589, z : 0.596}
FC:C3:AF:BD:83:9A -> {x : 0.047, y : 0.610, z : 0.631}
FC:C3:AF:BD:83:9A -> {x : -0.006, y : 0.634, z : 0.691}
FC:C3:AF:BD:83:9A -> {x : -0.059, y : 0.677, z : 0.745}
FC:C3:AF:BD:83:9A -> {x : -0.106, y : 0.749, z : 0.775}
FC:C3:AF:BD:83:9A -> {x : -0.142, y : 0.829, z : 0.772}
FC:C3:AF:BD:83:9A -> {x : -0.147, y : 0.875, z : 0.749}
FC:C3:AF:BD:83:9A -> {x : -0.115, y : 0.859, z : 0.707}
FC:C3:AF:BD:83:9A -> {x : -0.056, y : 0.789, z : 0.712}
FC:C3:AF:BD:83:9A -> {x : 0.015, y : 0.725, z : 0.700}
FC:C3:AF:BD:83:9A -> {x : 0.073, y : 0.702, z : 0.673}
FC:C3:AF:BD:83:9A -> {x : 0.118, y : 0.692, z : 0.653}
FC:C3:AF:BD:83:9A -> {x : 0.156, y : 0.695, z : 0.649}
FC:C3:AF:BD:83:9A -> {x : 0.181, y : 0.708, z : 0.647}
FC:C3:AF:BD:83:9A -> {x : 0.185, y : 0.726, z : 0.651}
FC:C3:AF:BD:83:9A -> {x : 0.163, y : 0.738, z : 0.662}
FC:C3:AF:BD:83:9A -> {x : 0.132, y : 0.734, z : 0.674}
FC:C3:AF:BD:83:9A -> {x : 0.090, y : 0.727, z : 0.679}
FC:C3:AF:BD:83:9A -> {x : 0.042, y : 0.722, z : 0.672}
FC:C3:AF:BD:83:9A -> {x : -0.011, y : 0.721, z : 0.672}
FC:C3:AF:BD:83:9A -> {x : -0.059, y : 0.712, z : 0.683}
FC:C3:AF:BD:83:9A -> {x : -0.097, y : 0.696, z : 0.689}
FC:C3:AF:BD:83:9A -> {x : -0.135, y : 0.686, z : 0.686}
FC:C3:AF:BD:83:9A -> {x : -0.158, y : 0.674, z : 0.674}
FC:C3:AF:BD:83:9A -> {x : -0.166, y : 0.669, z : 0.684}
FC:C3:AF:BD:83:9A -> {x : -0.169, y : 0.676, z : 0.683}
FC:C3:AF:BD:83:9A -> {x : -0.173, y : 0.693, z : 0.675}
FC:C3:AF:BD:83:9A -> {x : -0.180, y : 0.708, z : 0.672}
FC:C3:AF:BD:83:9A -> {x : -0.176, y : 0.719, z : 0.665}
FC:C3:AF:BD:83:9A -> {x : -0.165, y : 0.724, z : 0.650}
FC:C3:AF:BD:83:9A -> {x : -0.158, y : 0.724, z : 0.646}
FC:C3:AF:BD:83:9A -> {x : -0.149, y : 0.718, z : 0.638}
FC:C3:AF:BD:83:9A -> {x : -0.141, y : 0.712, z : 0.638}
FC:C3:AF:BD:83:9A -> {x : -0.140, y : 0.703, z : 0.631}
FC:C3:AF:BD:83:9A -> {x : -0.135, y : 0.696, z : 0.636}
FC:C3:AF:BD:83:9A -> {x : -0.127, y : 0.694, z : 0.637}
FC:C3:AF:BD:83:9A -> {x : -0.123, y : 0.703, z : 0.649}
FC:C3:AF:BD:83:9A -> {x : -0.125, y : 0.711, z : 0.652}
FC:C3:AF:BD:83:9A -> {x : -0.134, y : 0.722, z : 0.655}
FC:C3:AF:BD:83:9A -> {x : -0.149, y : 0.729, z : 0.659}
FC:C3:AF:BD:83:9A -> {x : -0.157, y : 0.729, z : 0.667}
FC:C3:AF:BD:83:9A -> {x : -0.163, y : 0.725, z : 0.674}
FC:C3:AF:BD:83:9A -> {x : -0.169, y : 0.720, z : 0.677}
FC:C3:AF:BD:83:9A -> {x : -0.172, y : 0.714, z : 0.674}
FC:C3:AF:BD:83:9A -> {x : -0.174, y : 0.704, z : 0.677}
FC:C3:AF:BD:83:9A -> {x : -0.170, y : 0.695, z : 0.671}
FC:C3:AF:BD:83:9A -> {x : -0.165, y : 0.691, z : 0.673}
FC:C3:AF:BD:83:9A -> {x : -0.163, y : 0.689, z : 0.673}
FC:C3:AF:BD:83:9A -> {x : -0.161, y : 0.692, z : 0.669}
FC:C3:AF:BD:83:9A -> {x : -0.160, y : 0.698, z : 0.671}
FC:C3:AF:BD:83:9A -> {x : -0.160, y : 0.700, z : 0.673}
FC:C3:AF:BD:83:9A -> {x : -0.161, y : 0.699, z : 0.675}
FC:C3:AF:BD:83:9A -> {x : -0.162, y : 0.701, z : 0.676}
FC:C3:AF:BD:83:9A -> {x : -0.167, y : 0.703, z : 0.672}
FC:C3:AF:BD:83:9A -> {x : -0.172, y : 0.706, z : 0.670}
FC:C3:AF:BD:83:9A -> {x : -0.170, y : 0.708, z : 0.666}
FC:C3:AF:BD:83:9A -> {x : -0.169, y : 0.710, z : 0.660}
FC:C3:AF:BD:83:9A -> {x : -0.172, y : 0.709, z : 0.658}
FC:C3:AF:BD:83:9A -> {x : -0.171, y : 0.704, z : 0.656}
